pasaj_id,span_no,banka,etiket,yakalanan,normal_deger,guven,baglam,ONAY_E_H,DUZELTILMIS_ETIKET,NOT
turkiye_finans-202d85bbfbe5-p013,0,turkiye_finans,TAHSIS_UCRETI,500 TL,"{""deger"": 500.0, ""birim"": ""TRY""}",0.85,", tam 8700 anlaşmalı ATM’den aynı ay içerisinde tek seferde ⟪500 TL⟫'ye kadar olan tüm para çekme işlemlerini komisyon ücreti öd",,,
turkiye_finans-202d85bbfbe5-p014,0,turkiye_finans,MASRAF_DURUMU,ücretsiz,"{""metin"": ""ücretsiz""}",0.7,ero kartları ile “bonus” ve “ekstre indirim” kampanyalarına ⟪ücretsiz⟫ olarak katılabiliyor.,,,
turkiye_finans-202d85bbfbe5-p023,0,turkiye_finans,FINANSMAN_TUTARI,125.000 TL,"{""deger"": 125000.0, ""birim"": ""TRY""}",0.8,"Finansman tutarı ⟪125.000 TL⟫’ ye kadar olması durumunda maksimum vade 36 ay ,",,,
turkiye_finans-202d85bbfbe5-p024,0,turkiye_finans,FINANSMAN_TUTARI,250.000 TL,"{""deger"": 250000.0, ""birim"": ""TRY""}",0.8,"Finansman tutarı 125.000 - ⟪250.000 TL⟫’ ye kadar olması durumunda maksimum vade 24 ayı ,",,,
turkiye_finans-202d85bbfbe5-p025,0,turkiye_finans,FINANSMAN_TUTARI,250.000 TL,"{""deger"": 250000.0, ""birim"": ""TRY""}",0.8,Finansman tutarının ⟪250.000 TL⟫’den fazla olması durumunda maksimum vade 12 ayı aşamaz.,,,
turkiye_finans-202d85bbfbe5-p038,0,turkiye_finans,FINANSMAN_TUTARI,10.000 TL,"{""deger"": 10000.0, ""birim"": ""TRY""}",0.8,Yıllık Toplam Maliyet ⟪10.000 TL⟫. baz alınarak oluşturulan ihtiyaç finansmanı örnek ödeme ta,,,
turkiye_finans-202d85bbfbe5-p040,0,turkiye_finans,FINANSMAN_TUTARI,125.000TL’ye kadar,"{""deger"": 125000.0, ""birim"": ""TRY"", ""sinir"": ""ust""}",0.88,"Finansman tutarı; ⟪125.000TL’ye kadar⟫ olması durumunda maksimum vade 36 ayı, 125.001-250.000 TL’y",,,
turkiye_finans-202d85bbfbe5-p040,1,turkiye_finans,FINANSMAN_TUTARI,250.000 TL’ye kadar,"{""deger"": 250000.0, ""birim"": ""TRY"", ""sinir"": ""ust""}",0.88,"0TL’ye kadar olması durumunda maksimum vade 36 ayı, 125.001-⟪250.000 TL’ye kadar⟫ olması durumunda 24 ayı, 250.000 TL’den fazla olması durumu",,,
turkiye_finans-202d85bbfbe5-p054,0,turkiye_finans,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,İhtiyaç Finansmanı (İhtiyaç Kredisi)* ⟪36 ay⟫ vadeye kadar kullanılabilir.,,,
turkiye_finans-c0d2f29fbb56-p026,0,turkiye_finans,ALISVERIS_PUANI,699 puan,"{""deger"": 699.0, ""birim"": ""TRY""}",0.88,1-⟪699 puan⟫ arası “en riskli” grup olarak kabul edilir. Bu puan aralığı,,,
turkiye_finans-c0d2f29fbb56-p027,0,turkiye_finans,ALISVERIS_PUANI,1.099 puan,"{""deger"": 1099.0, ""birim"": ""TRY""}",0.88,700-⟪1.099 puan⟫ arası “orta riskli” grup olarak kabul edilir. Bu puan aralı,,,
turkiye_finans-c0d2f29fbb56-p028,0,turkiye_finans,ALISVERIS_PUANI,1.499 puan,"{""deger"": 1499.0, ""birim"": ""TRY""}",0.88,1.100 -⟪1.499 puan⟫ arası “az riskli” grup olarak kabul edilir. Bu gruba dahils,,,
turkiye_finans-c0d2f29fbb56-p029,0,turkiye_finans,ALISVERIS_PUANI,1.699 puan,"{""deger"": 1699.0, ""birim"": ""TRY""}",0.88,1.500-⟪1.699 puan⟫ arası “iyi” olarak kabul edilir. Bu puan aralığında başvuru,,,
turkiye_finans-c0d2f29fbb56-p030,0,turkiye_finans,ALISVERIS_PUANI,1.900 puan,"{""deger"": 1900.0, ""birim"": ""TRY""}",0.88,"1.700-⟪1.900 puan⟫ arası “çok iyi” olarak kabul edilir. Bu puan aralığında, ba",,,
turkiye_finans-c0d2f29fbb56-p071,0,turkiye_finans,VADE_SURESI,12 ay,"{""deger"": 12, ""birim"": ""ay""}",0.85,"En az bir kredi hesabında, son ⟪12 ay⟫ içerisinde ""zarara atılma"" ve/ veya ""varlık yönetim şirketi",,,
turkiye_finans-c0d2f29fbb56-p080,0,turkiye_finans,ALISVERIS_PUANI,1.900 puan,"{""deger"": 1900.0, ""birim"": ""TRY""}",0.88,"Kredi Notu Kaç Olunca İyidir? Kredi notu ⟪1.900 puan⟫ üzerinden hesaplanır. 1.500-1.699 puan arası “iyi”, 1.700-1",,,
turkiye_finans-c0d2f29fbb56-p080,1,turkiye_finans,ALISVERIS_PUANI,1.699 puan,"{""deger"": 1699.0, ""birim"": ""TRY""}",0.88,"a İyidir? Kredi notu 1.900 puan üzerinden hesaplanır. 1.500-⟪1.699 puan⟫ arası “iyi”, 1.700-1.900 puan arası “çok iyi” olarak kabul",,,
turkiye_finans-c0d2f29fbb56-p080,2,turkiye_finans,ALISVERIS_PUANI,1.900 puan,"{""deger"": 1900.0, ""birim"": ""TRY""}",0.88,"n üzerinden hesaplanır. 1.500-1.699 puan arası “iyi”, 1.700-⟪1.900 puan⟫ arası “çok iyi” olarak kabul edilir. Ayrıca kredi notunuzun",,,
turkiye_finans-1b3447491705-p019,0,turkiye_finans,MASRAF_DURUMU,ücretsiz,"{""metin"": ""ücretsiz""}",0.7,"Happy Kart Platinum Happy Kart Platinum ile ⟪ücretsiz⟫ transfer hizmetinden kuru temizlemeye, indirimli sinema-tiy",,,
turkiye_finans-1b3447491705-p099,0,turkiye_finans,KAMPANYA_SURESI,28.03.2020,"{""tarih"": ""2020-03-28""}",0.82,artları ve Kredi Kartları Hakkında Yönetmelik'te yapılan ve ⟪28.03.2020⟫ tarihli ve 31082 sayılı Resmi Gazetede yayımlanarak yürürlü,,,
turkiye_finans-1b3447491705-p126,0,turkiye_finans,VADE_SURESI,3 ay,"{""deger"": 3, ""birim"": ""ay""}",0.85,Kredi kartı borcu ⟪3 ay⟫ boyunca ödenmediği takdirde yasal takip süreci başlatılabil,,,
turkiye_finans-0b9cd4fd3de7-p038,0,turkiye_finans,KAMPANYA_SURESI,23.12.2020,"{""tarih"": ""2020-12-23""}",0.82,"⟪23.12.2020⟫ tarihinden, 30.06.2023 tarihine kadar yapılacak Değişken, k",,,
turkiye_finans-0b9cd4fd3de7-p038,1,turkiye_finans,KAMPANYA_SURESI,30.06.2023,"{""tarih"": ""2023-06-30""}",0.82,"23.12.2020 tarihinden, ⟪30.06.2023⟫ tarihine kadar yapılacak Değişken, karma, eurobond, dış bor",,,
turkiye_finans-7d89c2f1a3c6-p021,0,turkiye_finans,FINANSMAN_TUTARI,100.000 TL,"{""deger"": 100000.0, ""birim"": ""TRY""}",0.8,⟪100.000 TL⟫. baz alınarak oluşturulan Arsa Finansmanı (Arsa Kredisi)* ö,,,
turkiye_finans-7d89c2f1a3c6-p023,0,turkiye_finans,VADE_SURESI,60 ay,"{""deger"": 60, ""birim"": ""ay""}",0.85,"Arsa Finansmanının (Arsa Kredisi)* maksimum vadesi ⟪60 ay⟫ olup, Banka tarafından belirlenen finansman tahsisindeki öz",,,
turkiye_finans-7d89c2f1a3c6-p025,0,turkiye_finans,VADE_SURESI,60 ay,"{""deger"": 60, ""birim"": ""ay""}",0.85,"Alınacak ücretler: ⟪60 ay⟫ vadede 500 TL tahsis ücreti, 3.000 TL ipotek tesis ücreti,",,,
turkiye_finans-7d89c2f1a3c6-p025,1,turkiye_finans,TAHSIS_UCRETI,500 TL,"{""deger"": 500.0, ""birim"": ""TRY""}",0.85,"Alınacak ücretler: 60 ay vadede ⟪500 TL⟫ tahsis ücreti, 3.000 TL ipotek tesis ücreti, 16.500 TL Eksp",,,
turkiye_finans-7d89c2f1a3c6-p025,2,turkiye_finans,TAHSIS_UCRETI,3.000 TL,"{""deger"": 3000.0, ""birim"": ""TRY""}",0.85,"Alınacak ücretler: 60 ay vadede 500 TL tahsis ücreti, ⟪3.000 TL⟫ ipotek tesis ücreti, 16.500 TL Ekspertiz(Değerleme) ücretid",,,
turkiye_finans-7d89c2f1a3c6-p025,3,turkiye_finans,TAHSIS_UCRETI,16.500 TL,"{""deger"": 16500.0, ""birim"": ""TRY""}",0.85,"vadede 500 TL tahsis ücreti, 3.000 TL ipotek tesis ücreti, ⟪16.500 TL⟫ Ekspertiz(Değerleme) ücretidir.",,,
turkiye_finans-4042d006dd36-p021,0,turkiye_finans,FINANSMAN_TUTARI,100.000 TL,"{""deger"": 100000.0, ""birim"": ""TRY""}",0.8,⟪100.000 TL⟫. baz alınarak oluşturulan İş yeri Finansmanı (İş yeri Kredi,,,
turkiye_finans-4042d006dd36-p024,0,turkiye_finans,VADE_SURESI,60 ay,"{""deger"": 60, ""birim"": ""ay""}",0.85,"Alınacak ücretler: ⟪60 ay⟫ vadede 500 TL tahsis ücreti, 3.000 TL ipotek tesis ücreti,",,,
turkiye_finans-4042d006dd36-p024,1,turkiye_finans,TAHSIS_UCRETI,500 TL,"{""deger"": 500.0, ""birim"": ""TRY""}",0.85,"Alınacak ücretler: 60 ay vadede ⟪500 TL⟫ tahsis ücreti, 3.000 TL ipotek tesis ücreti, 16.500 TL Eksp",,,
turkiye_finans-4042d006dd36-p024,2,turkiye_finans,TAHSIS_UCRETI,3.000 TL,"{""deger"": 3000.0, ""birim"": ""TRY""}",0.85,"Alınacak ücretler: 60 ay vadede 500 TL tahsis ücreti, ⟪3.000 TL⟫ ipotek tesis ücreti, 16.500 TL Ekspertiz(Değerleme) ücretid",,,
turkiye_finans-4042d006dd36-p024,3,turkiye_finans,TAHSIS_UCRETI,16.500 TL,"{""deger"": 16500.0, ""birim"": ""TRY""}",0.85,"vadede 500 TL tahsis ücreti, 3.000 TL ipotek tesis ücreti, ⟪16.500 TL⟫ Ekspertiz(Değerleme) ücretidir.",,,
turkiye_finans-500baa47ef94-p000,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,⟪KOBİ⟫ Anında Finansman Ticari Kartlar Ticari Kart,,,
turkiye_finans-500baa47ef94-p002,0,turkiye_finans,HEDEF_KITLE,KOBİ’ler,"{""metin"": ""kobi̇’ler""}",0.85,POS Hizmetleri ⟪KOBİ’ler⟫ İçin Nakit Yönetimi Çözümleri,,,
turkiye_finans-500baa47ef94-p003,0,turkiye_finans,HEDEF_KITLE,KOBİ'lere,"{""metin"": ""kobi̇'lere""}",0.85,Sektör ve Ürün Paketleri ⟪KOBİ'lere⟫ Özel Destekler,,,
turkiye_finans-500baa47ef94-p005,0,turkiye_finans,HEDEF_KITLE,KOBİ'ler,"{""metin"": ""kobi̇'ler""}",0.85,⟪KOBİ'ler⟫ için Günlük Hesap Dijital Taksitli Ticari Finansman Desteği,,,
turkiye_finans-3e714b3f09a7-p000,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,⟪KOBİ⟫ Anında Finansman Ticari Kartlar Ticari Kart,,,
turkiye_finans-3e714b3f09a7-p002,0,turkiye_finans,HEDEF_KITLE,KOBİ’ler,"{""metin"": ""kobi̇’ler""}",0.85,POS Hizmetleri ⟪KOBİ’ler⟫ İçin Nakit Yönetimi Çözümleri,,,
turkiye_finans-3e714b3f09a7-p003,0,turkiye_finans,HEDEF_KITLE,KOBİ'lere,"{""metin"": ""kobi̇'lere""}",0.85,Sektör ve Ürün Paketleri ⟪KOBİ'lere⟫ Özel Destekler,,,
turkiye_finans-3e714b3f09a7-p005,0,turkiye_finans,HEDEF_KITLE,KOBİ'ler,"{""metin"": ""kobi̇'ler""}",0.85,⟪KOBİ'ler⟫ için Günlük Hesap Dijital Taksitli Ticari Finansman Desteği,,,
turkiye_finans-3e714b3f09a7-p007,0,turkiye_finans,HEDEF_KITLE,KOBİ’ler,"{""metin"": ""kobi̇’ler""}",0.85,"ları, harcama kategorileri ve raporlama gibi fonksiyonlarla ⟪KOBİ’ler⟫ de dahil olmak üzere her ölçekteki işletmenin harcamalarını",,,
turkiye_finans-3e714b3f09a7-p008,0,turkiye_finans,HEDEF_KITLE,KOBİ’lerin,"{""metin"": ""kobi̇’lerin""}",0.85,apmalarını gerektirir. Türkiye Finans ticari kredi kartları ⟪KOBİ’lerin⟫ ihtiyaçları ve kullanım tercihleri doğrultusunda geliştiril,,,
turkiye_finans-ed68141dab9e-p023,0,turkiye_finans,HARCAMA_ESIGI,100 TL,"{""deger"": 100.0, ""birim"": ""TRY""}",0.8,Minimum taksitlendirme tutarı ⟪100 TL⟫’dir. Minimum taksitlendirme tutarı altında yapılan harcamal,,,
turkiye_finans-ed68141dab9e-p063,0,turkiye_finans,FINANSMAN_TUTARI,125.000 TL’ye kadar,"{""deger"": 125000.0, ""birim"": ""TRY"", ""sinir"": ""ust""}",0.88,"İhtiyaç finansmanlarında genel vade sınırı; tutarı ⟪125.000 TL’ye kadar⟫ olması durumunda 36 ay, 125.000 - 250.000 TL arasında 24 ay",,,
turkiye_finans-ed68141dab9e-p063,1,turkiye_finans,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,"el vade sınırı; tutarı 125.000 TL’ye kadar olması durumunda ⟪36 ay⟫, 125.000 - 250.000 TL arasında 24 ay, 250.000 TL’den fazla",,,
turkiye_finans-ed68141dab9e-p083,0,turkiye_finans,HARCAMA_ESIGI,100 TL,"{""deger"": 100.0, ""birim"": ""TRY""}",0.8,taksitlendirme tutarı nedir? Minimum taksitlendirme tutarı ⟪100 TL⟫'dir. Minimum taksitlendirme tutarı altında yapılan harcamal,,,
turkiye_finans-2a4a570914d4-p000,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,⟪KOBİ⟫ Anında Finansman Ticari Kartlar POS Hizmetleri,,,
turkiye_finans-2a4a570914d4-p001,0,turkiye_finans,HEDEF_KITLE,KOBİ’ler,"{""metin"": ""kobi̇’ler""}",0.85,⟪KOBİ’ler⟫ İçin Nakit Yönetimi Çözümleri Maaş Firması Müşterilerine Öz,,,
turkiye_finans-2a4a570914d4-p003,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,7/24 Toplu FAST ⟪KOBİ⟫ Masraf Paketleri Ticari Masraf Paketleri,,,
turkiye_finans-2a4a570914d4-p012,0,turkiye_finans,HEDEF_KITLE,KOBİ'lere,"{""metin"": ""kobi̇'lere""}",0.85,⟪KOBİ'lere⟫ Özel Destekler Sözleşmeler ve Formlar,,,
turkiye_finans-2a4a570914d4-p013,0,turkiye_finans,HEDEF_KITLE,KOBİ'ler,"{""metin"": ""kobi̇'ler""}",0.85,Dış Ticaret Finansmanı ⟪KOBİ'ler⟫ için Günlük Hesap,,,
turkiye_finans-2a4a570914d4-p028,0,turkiye_finans,HEDEF_KITLE,KOBİ’ler,"{""metin"": ""kobi̇’ler""}",0.85,"e Bankamızın anlaşmalı olduğu kurumsal, ticari firmalar ile ⟪KOBİ’ler⟫ bu finansman desteğinden yararlanabilirler.",,,
turkiye_finans-a5037f394f89-p000,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,⟪KOBİ⟫ Anında Finansman Nakdi Krediler Gayri Nakdi Krediler,,,
turkiye_finans-a5037f394f89-p001,0,turkiye_finans,HEDEF_KITLE,KOBİ’ler,"{""metin"": ""kobi̇’ler""}",0.85,Ticari Kartlar POS Hizmetleri ⟪KOBİ’ler⟫ İçin Nakit Yönetimi Çözümleri,,,
turkiye_finans-a5037f394f89-p002,0,turkiye_finans,HEDEF_KITLE,KOBİ'lere,"{""metin"": ""kobi̇'lere""}",0.85,Sektör ve Ürün Paketleri ⟪KOBİ'lere⟫ Özel Destekler,,,
turkiye_finans-a5037f394f89-p004,0,turkiye_finans,HEDEF_KITLE,KOBİ'ler,"{""metin"": ""kobi̇'ler""}",0.85,⟪KOBİ'ler⟫ için Günlük Hesap Dijital Taksitli Ticari Finansman Desteği,,,
turkiye_finans-a5037f394f89-p005,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,"⟪KOBİ⟫ Anında Finansman ile ihtiyaçlarınız beklemesin, işleriniz a",,,
turkiye_finans-a5037f394f89-p005,1,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,yakın Türkiye Finans şubesinden kullanın. Ticaretin hızını ⟪KOBİ⟫ Anında Finansman ile yakalayın.,,,
turkiye_finans-a5037f394f89-p006,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,⟪KOBİ⟫ Anında Finansmanın Özellikleri Nelerdir?,,,
turkiye_finans-a5037f394f89-p007,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,"Katılım bankacılığında bir ilk olan ⟪KOBİ⟫ Anında Finansman, aşağıdaki özelliklere sahiptir:",,,
turkiye_finans-a5037f394f89-p008,0,turkiye_finans,HEDEF_KITLE,KOBİ’lerin,"{""metin"": ""kobi̇’lerin""}",0.85,"⟪KOBİ’lerin⟫ ihtiyaç duydukları finansman limitine, hızlı ve kolay bir ş",,,
turkiye_finans-a5037f394f89-p009,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,⟪KOBİ⟫ Anında Finansman ile TL cinsinden finansman limitinizi şube,,,
turkiye_finans-a5037f394f89-p011,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,⟪KOBİ⟫ Anında Finansman kapsamında tahsis edilebilecek maksimum kr,,,
turkiye_finans-a5037f394f89-p011,1,turkiye_finans,FINANSMAN_TUTARI,3.000.000 TL,"{""deger"": 3000000.0, ""birim"": ""TRY""}",0.8,kapsamında tahsis edilebilecek maksimum kredi limiti tutarı ⟪3.000.000 TL⟫'dir.,,,
turkiye_finans-a5037f394f89-p015,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,Neden ⟪KOBİ⟫ Anında Finansman Tercih Etmelisiniz?,,,
turkiye_finans-a5037f394f89-p016,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,⟪KOBİ⟫ Anında Finansman ile ön onaylı finansman limitinizi anında,,,
turkiye_finans-a5037f394f89-p017,0,turkiye_finans,FINANSMAN_TUTARI,3.000.000 TL’ye kadar,"{""deger"": 3000000.0, ""birim"": ""TRY"", ""sinir"": ""ust""}",0.88,⟪3.000.000 TL’ye kadar⟫ finansman limitine hızlı bir şekilde ulaşmak operasyonel ve,,,
turkiye_finans-a5037f394f89-p019,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,⟪KOBİ⟫ Anında Finansman ile karar alma ve başvuru süreçlerinizi gü,,,
turkiye_finans-a5037f394f89-p020,0,turkiye_finans,HEDEF_KITLE,KOBİ’lere,"{""metin"": ""kobi̇’lere""}",0.85,"⟪KOBİ’lere⟫ Sunulan Finansman Türleri KOBİ finansmanı, daha sınırlı kay",,,
turkiye_finans-a5037f394f89-p020,1,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,"KOBİ’lere Sunulan Finansman Türleri ⟪KOBİ⟫ finansmanı, daha sınırlı kaynaklara sahip olan küçük ve ort",,,
turkiye_finans-a5037f394f89-p020,2,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,ler. Türkiye Finans’ta farklı türlerde nakdi ve gayri nakdi ⟪KOBİ⟫ finansman hizmetlerine ulaşabilirsiniz:,,,
turkiye_finans-a5037f394f89-p028,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,⟪KOBİ⟫ Anında Finansman Başvurusu Nasıl Yapılır?,,,
turkiye_finans-a5037f394f89-p029,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,⟪KOBİ⟫ Anında Finansman ile limit önerisi oluşturma işleminizi mob,,,
turkiye_finans-a5037f394f89-p030,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,Bu bağlantı yeni sekmede açılacak. Kimler ⟪KOBİ⟫ Anında Finansmandan Yararlanabilir?,,,
turkiye_finans-a5037f394f89-p031,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,"⟪KOBİ⟫ Anında Finansman hizmetinden Türkiye’de faaliyet gösteren,",,,
turkiye_finans-a5037f394f89-p031,1,turkiye_finans,HEDEF_KITLE,KOBİ’ler,"{""metin"": ""kobi̇’ler""}",0.85,kesin dönem yıllık cirosu 50 Milyon TL’nin altında olan tüm ⟪KOBİ’ler⟫ yararlanabilir. Bu koşulu sağlayan tüm müşterilerimiz nakdi,,,
turkiye_finans-4ab6a3b736ba-p000,0,turkiye_finans,HEDEF_KITLE,KOBİ,"{""metin"": ""kobi̇""}",0.85,⟪KOBİ⟫ Anında Finansman Ticari Kartlar POS Hizmetleri,,,
turkiye_finans-4ab6a3b736ba-p001,0,turkiye_finans,HEDEF_KITLE,KOBİ’ler,"{""metin"": ""kobi̇’ler""}",0.85,⟪KOBİ’ler⟫ İçin Nakit Yönetimi Çözümleri Sektör ve Ürün Paketleri,,,
turkiye_finans-4ab6a3b736ba-p002,0,turkiye_finans,HEDEF_KITLE,KOBİ'lere,"{""metin"": ""kobi̇'lere""}",0.85,⟪KOBİ'lere⟫ Özel Destekler Sözleşmeler ve Formlar,,,
turkiye_finans-4ab6a3b736ba-p003,0,turkiye_finans,HEDEF_KITLE,KOBİ'ler,"{""metin"": ""kobi̇'ler""}",0.85,Dış Ticaret Finansmanı ⟪KOBİ'ler⟫ için Günlük Hesap,,,
turkiye_finans-4ab6a3b736ba-p005,0,turkiye_finans,VADE_SURESI,12 ay,"{""deger"": 12, ""birim"": ""ay""}",0.85,"runuzu şimdi yapın, 1 milyon TL’ye varan finansman tutarına ⟪12 ay⟫ vade ile hemen ulaşın. İş akışınızı kesintisiz sürdürün. Üs",,,
turkiye_finans-4e41248a505d-p019,0,turkiye_finans,VADE_SURESI,48 ay,"{""deger"": 48, ""birim"": ""ay""}",0.85,"400.000 TL'ye kadar araçlar için maksimum vade süresi ⟪48 ay⟫,",,,
turkiye_finans-4e41248a505d-p020,0,turkiye_finans,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,"00.000 - 800.000 TL arası araçlar için maksimum vade süresi ⟪36 ay⟫,",,,
turkiye_finans-4e41248a505d-p021,0,turkiye_finans,VADE_SURESI,24 ay,"{""deger"": 24, ""birim"": ""ay""}",0.85,"0 TL - 1.200.000 TL arası araçlar için maksimum vade süresi ⟪24 ay⟫,",,,
turkiye_finans-0b6b9f44a65e-p065,0,turkiye_finans,FINANSMAN_TUTARI,2.000.000 TL,"{""deger"": 2000000.0, ""birim"": ""TRY""}",0.8,1.200.001 - ⟪2.000.000 TL⟫ aralığında olan taşıtlar için azami %20 oranında taşıt kred,,,
turkiye_finans-9073bf0aa234-p031,0,turkiye_finans,FINANSMAN_TUTARI,125.000 TL,"{""deger"": 125000.0, ""birim"": ""TRY""}",0.8,"Finansman tutarı ⟪125.000 TL⟫’ ye kadar olması durumunda maksimum vade 36 ay ,",,,
turkiye_finans-9073bf0aa234-p032,0,turkiye_finans,FINANSMAN_TUTARI,250.000 TL,"{""deger"": 250000.0, ""birim"": ""TRY""}",0.8,"Finansman tutarı 125.000 - ⟪250.000 TL⟫’ ye kadar olması durumunda maksimum vade 24 ayı ,",,,
turkiye_finans-9073bf0aa234-p048,0,turkiye_finans,FINANSMAN_TUTARI,10.000 TL,"{""deger"": 10000.0, ""birim"": ""TRY""}",0.8,⟪10.000 TL⟫. baz alınarak oluşturulan dijital ihtiyaç finansmanı örnek,,,
turkiye_finans-9073bf0aa234-p050,0,turkiye_finans,FINANSMAN_TUTARI,125.000TL’ye kadar,"{""deger"": 125000.0, ""birim"": ""TRY"", ""sinir"": ""ust""}",0.88,"Finansman tutarı; ⟪125.000TL’ye kadar⟫ olması durumunda maksimum vade 36 ayı, 125.001-250.000 TL’y",,,
turkiye_finans-9073bf0aa234-p050,1,turkiye_finans,FINANSMAN_TUTARI,250.000 TL’ye kadar,"{""deger"": 250000.0, ""birim"": ""TRY"", ""sinir"": ""ust""}",0.88,"0TL’ye kadar olması durumunda maksimum vade 36 ayı, 125.001-⟪250.000 TL’ye kadar⟫ olması durumunda 24 ayı, 250.001 TL’den fazla olması durumu",,,
turkiye_finans-9073bf0aa234-p062,0,turkiye_finans,FINANSMAN_TUTARI,10.000 TL,"{""deger"": 10000.0, ""birim"": ""TRY""}",0.8,⟪10.000 TL⟫ baz alınarak oluşturulan dijital ihtiyaç finansmanı örnek ö,,,
turkiye_finans-9073bf0aa234-p064,0,turkiye_finans,FINANSMAN_TUTARI,125.000TL’ye kadar,"{""deger"": 125000.0, ""birim"": ""TRY"", ""sinir"": ""ust""}",0.88,"Finansman tutarı; ⟪125.000TL’ye kadar⟫ olması durumunda maksimum vade 36 ayı, 125.001-250.000 TL’y",,,
turkiye_finans-9073bf0aa234-p064,1,turkiye_finans,FINANSMAN_TUTARI,250.000 TL’ye kadar,"{""deger"": 250000.0, ""birim"": ""TRY"", ""sinir"": ""ust""}",0.88,"0TL’ye kadar olması durumunda maksimum vade 36 ayı, 125.001-⟪250.000 TL’ye kadar⟫ olması durumunda 24 ayı, 250.001 TL’den fazla olması durumu",,,
turkiye_finans-8552b5cb7a9b-p014,0,turkiye_finans,VADE_SURESI,48 ay,"{""deger"": 48, ""birim"": ""ay""}",0.85,Finansmanını (Ticari Hat / Ticari Plaka Kredisi)* maksimum ⟪48 ay⟫ vade ile kullanabilirsiniz.,,,
turkiye_finans-8552b5cb7a9b-p041,0,turkiye_finans,VADE_SURESI,48 ay,"{""deger"": 48, ""birim"": ""ay""}",0.85,"Finansmanın maksimum vadesi ⟪48 ay⟫ olup, tahsis ücreti vergiler hariç finansman tutarının bind",,,
turkiye_finans-41d11eb87216-p014,0,turkiye_finans,VADE_SURESI,48 ay,"{""deger"": 48, ""birim"": ""ay""}",0.85,Araç finansmanınızı maksimum ⟪48 ay⟫ vade ile kullanabilirsiniz.,,,
turkiye_finans-41d11eb87216-p041,0,turkiye_finans,VADE_SURESI,48 ay,"{""deger"": 48, ""birim"": ""ay""}",0.85,"Finansmanın maksimum vadesi ⟪48 ay⟫ olup, tahsis ücreti vergiler hariç finansman tutarının bind",,,
turkiye_finans-41d11eb87216-p062,0,turkiye_finans,FINANSMAN_TUTARI,2.000.000 TL,"{""deger"": 2000000.0, ""birim"": ""TRY""}",0.8,1.200.000-⟪2.000.000 TL⟫ arasında %20’si 2.000.000 TL üzerinde %0’ı kadar taşıt fina,,,
turkiye_finans-41d11eb87216-p062,1,turkiye_finans,FINANSMAN_TUTARI,2.000.000 TL,"{""deger"": 2000000.0, ""birim"": ""TRY""}",0.8,1.200.000-2.000.000 TL arasında %20’si ⟪2.000.000 TL⟫ üzerinde %0’ı kadar taşıt finansmanı kullanabilirsiniz.,,,
turkiye_finans-84db8998ecfd-p008,0,turkiye_finans,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,İhtiyaç Finansmanı (İhtiyaç Kredisi)* ⟪36 ay⟫ vadeye kadar kullanılabilir.,,,
